structure,seed,ptm,iptm,ranking_score,has_clash,mean_plddt,num_residues,very_high_conf,confident,low_conf,very_low_conf,fraction_very_high,fraction_confident,fraction_low,fraction_very_low
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md2_md3_khb_kh8_wwe_art,seed-5_sample-2,0.42,,0.44,,80.15766215522436,1574,212,1178,86,98,0.13468869123252858,0.7484116899618806,0.054637865311308764,0.062261753494282084
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md2_md3_khb_kh8_wwe_art,seed-5_sample-3,0.43,,0.46,,80.24449241965853,1574,207,1184,82,101,0.1315120711562897,0.7522236340533672,0.052096569250317665,0.06416772554002541
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md2_md3_khb_kh8_wwe_art,seed-5_sample-4,0.42,,0.46,,80.19135493641264,1574,217,1176,79,102,0.13786531130876747,0.747141041931385,0.05019059720457433,0.06480304955527319
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-1_sample-0,0.44,,0.48,,80.49690132410895,1116,210,772,43,91,0.1881720430107527,0.6917562724014337,0.03853046594982079,0.08154121863799284
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-1_sample-1,0.43,,0.47,,80.48768254582437,1116,209,766,52,89,0.18727598566308243,0.6863799283154122,0.04659498207885305,0.07974910394265233
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-1_sample-2,0.44,,0.48,,80.53181753434234,1116,217,761,49,89,0.19444444444444445,0.681899641577061,0.04390681003584229,0.07974910394265233
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-1_sample-3,0.44,,0.49,,80.47423799179718,1116,212,769,43,92,0.18996415770609318,0.6890681003584229,0.03853046594982079,0.08243727598566308
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-1_sample-4,0.44,,0.49,,80.3459207971936,1116,208,769,47,92,0.1863799283154122,0.6890681003584229,0.042114695340501794,0.08243727598566308
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-2_sample-0,0.45,,0.49,,81.09846310713384,1116,233,750,46,87,0.20878136200716846,0.6720430107526881,0.04121863799283154,0.07795698924731183
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-2_sample-1,0.45,,0.5,,80.88860139444887,1116,234,747,47,88,0.20967741935483872,0.6693548387096774,0.042114695340501794,0.07885304659498207
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-2_sample-2,0.46,,0.5,,81.13154283037747,1116,241,739,50,86,0.21594982078853048,0.6621863799283154,0.044802867383512544,0.07706093189964158
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-2_sample-3,0.46,,0.5,,80.94444056152912,1116,247,736,42,91,0.22132616487455198,0.6594982078853047,0.03763440860215054,0.08154121863799284
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-2_sample-4,0.46,,0.5,,81.00924023743582,1116,240,743,45,88,0.21505376344086022,0.6657706093189965,0.04032258064516129,0.07885304659498207
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-3_sample-0,0.46,,0.5,,81.11374697726112,1116,236,753,36,91,0.2114695340501792,0.6747311827956989,0.03225806451612903,0.08154121863799284
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-3_sample-1,0.45,,0.49,,80.92873738505114,1116,223,765,41,87,0.19982078853046595,0.6854838709677419,0.036738351254480286,0.07795698924731183
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-3_sample-2,0.46,,0.5,,81.1042674550161,1116,230,761,37,88,0.2060931899641577,0.681899641577061,0.033154121863799284,0.07885304659498207
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-3_sample-3,0.46,,0.5,,81.03362911468753,1116,223,766,40,87,0.19982078853046595,0.6863799283154122,0.035842293906810034,0.07795698924731183
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-3_sample-4,0.44,,0.48,,81.0296418340469,1116,232,754,42,88,0.2078853046594982,0.6756272401433692,0.03763440860215054,0.07885304659498207
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-4_sample-0,0.44,,0.48,,80.89488516178172,1116,224,755,50,87,0.2007168458781362,0.6765232974910395,0.044802867383512544,0.07795698924731183
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-4_sample-1,0.44,,0.48,,80.5602234340976,1116,212,765,51,88,0.18996415770609318,0.6854838709677419,0.0456989247311828,0.07885304659498207
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-4_sample-2,0.45,,0.5,,80.85610421677087,1116,223,755,49,89,0.19982078853046595,0.6765232974910395,0.04390681003584229,0.07974910394265233
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-4_sample-3,0.44,,0.48,,80.7835671826431,1116,214,764,49,89,0.1917562724014337,0.6845878136200717,0.04390681003584229,0.07974910394265233
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-4_sample-4,0.44,,0.48,,80.60396807423955,1116,208,769,51,88,0.1863799283154122,0.6890681003584229,0.0456989247311828,0.07885304659498207
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-5_sample-0,0.44,,0.48,,80.90287959762767,1116,231,753,41,91,0.20698924731182797,0.6747311827956989,0.036738351254480286,0.08154121863799284
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-5_sample-1,0.44,,0.49,,80.81416127092734,1116,233,752,40,91,0.20878136200716846,0.6738351254480287,0.035842293906810034,0.08154121863799284
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-5_sample-2,0.45,,0.5,,81.24771158719808,1116,258,727,41,90,0.23118279569892472,0.6514336917562724,0.036738351254480286,0.08064516129032258
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-5_sample-3,0.46,,0.5,,81.24750954695457,1116,259,729,37,91,0.23207885304659498,0.6532258064516129,0.033154121863799284,0.08154121863799284
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8,seed-5_sample-4,0.45,,0.49,,80.99095509401496,1116,243,740,43,90,0.21774193548387097,0.6630824372759857,0.03853046594982079,0.08064516129032258
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-1_sample-0,0.42,,0.45,,80.64954264919702,1315,261,901,62,91,0.19847908745247148,0.685171102661597,0.04714828897338403,0.06920152091254753
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-1_sample-1,0.41,,0.45,,80.34208120257436,1315,242,913,67,93,0.18403041825095057,0.694296577946768,0.05095057034220532,0.07072243346007605
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-1_sample-2,0.41,,0.45,,80.26183563198526,1315,233,924,68,90,0.17718631178707225,0.7026615969581749,0.05171102661596958,0.06844106463878327
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-1_sample-3,0.41,,0.44,,80.33908012718156,1315,239,920,65,91,0.1817490494296578,0.6996197718631179,0.049429657794676805,0.06920152091254753
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-1_sample-4,0.43,,0.46,,80.34522763155731,1315,236,924,63,92,0.17946768060836502,0.7026615969581749,0.04790874524714829,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-2_sample-0,0.43,,0.47,,80.3633122336894,1315,245,913,63,94,0.18631178707224336,0.694296577946768,0.04790874524714829,0.0714828897338403
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-2_sample-1,0.42,,0.46,,80.06193899560508,1315,237,919,65,94,0.18022813688212927,0.6988593155893537,0.049429657794676805,0.0714828897338403
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-2_sample-2,0.43,,0.46,,80.20372016141856,1315,243,912,68,92,0.18479087452471482,0.6935361216730038,0.05171102661596958,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-2_sample-3,0.43,,0.46,,80.17782775445936,1315,235,919,68,93,0.17870722433460076,0.6988593155893537,0.05171102661596958,0.07072243346007605
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-2_sample-4,0.43,,0.46,,80.3192351812531,1315,243,916,64,92,0.18479087452471482,0.6965779467680608,0.048669201520912544,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-3_sample-0,0.41,,0.44,,80.65016917408747,1315,256,900,67,92,0.19467680608365018,0.6844106463878327,0.05095057034220532,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-3_sample-1,0.42,,0.46,,80.65444054806618,1315,269,886,68,92,0.20456273764258556,0.6737642585551331,0.05171102661596958,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-3_sample-2,0.42,,0.45,,80.62198648983043,1315,251,909,64,91,0.1908745247148289,0.691254752851711,0.048669201520912544,0.06920152091254753
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-3_sample-3,0.41,,0.45,,80.30756545602695,1315,241,912,66,96,0.1832699619771863,0.6935361216730038,0.050190114068441066,0.07300380228136882
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-3_sample-4,0.41,,0.44,,80.56524746542009,1315,251,910,62,92,0.1908745247148289,0.6920152091254753,0.04714828897338403,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-4_sample-0,0.42,,0.46,,80.3528984533001,1315,259,900,60,96,0.19695817490494297,0.6844106463878327,0.045627376425855515,0.07300380228136882
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-4_sample-1,0.43,,0.46,,80.37779882337784,1315,251,907,62,95,0.1908745247148289,0.6897338403041825,0.04714828897338403,0.07224334600760456
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-4_sample-2,0.43,,0.46,,80.61127037512544,1315,254,907,61,93,0.19315589353612167,0.6897338403041825,0.04638783269961977,0.07072243346007605
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-4_sample-3,0.42,,0.45,,80.4296329410345,1315,247,914,60,94,0.18783269961977186,0.6950570342205323,0.045627376425855515,0.0714828897338403
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-4_sample-4,0.43,,0.46,,80.46782204280723,1315,255,906,58,96,0.19391634980988592,0.6889733840304183,0.04410646387832699,0.07300380228136882
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-5_sample-0,0.42,,0.46,,80.34059204593467,1315,253,903,69,90,0.19239543726235742,0.6866920152091255,0.05247148288973384,0.06844106463878327
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-5_sample-1,0.43,,0.46,,80.41106320483497,1315,256,904,63,92,0.19467680608365018,0.6874524714828897,0.04790874524714829,0.0699619771863118
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-5_sample-2,0.43,,0.47,,80.34746204220366,1315,258,899,68,90,0.1961977186311787,0.6836501901140685,0.05171102661596958,0.06844106463878327
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-5_sample-3,0.44,,0.47,,80.41376583543192,1315,255,907,63,90,0.19391634980988592,0.6897338403041825,0.04790874524714829,0.06844106463878327
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_art,seed-5_sample-4,0.42,,0.46,,80.48021347615213,1315,266,893,63,93,0.20228136882129277,0.6790874524714829,0.04790874524714829,0.07072243346007605
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-1_sample-0,0.43,,0.47,,81.10404215208145,1185,222,835,38,90,0.18734177215189873,0.7046413502109705,0.032067510548523206,0.0759493670886076
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-1_sample-1,0.42,,0.46,,81.04256681005356,1185,217,837,42,89,0.1831223628691983,0.7063291139240506,0.035443037974683546,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-1_sample-2,0.44,,0.48,,81.15201031837358,1185,227,829,38,91,0.19156118143459916,0.69957805907173,0.032067510548523206,0.07679324894514768
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-1_sample-3,0.45,,0.49,,81.37473427767732,1185,243,814,39,89,0.20506329113924052,0.6869198312236287,0.03291139240506329,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-1_sample-4,0.44,,0.47,,81.1499498310409,1185,226,830,40,89,0.19071729957805908,0.70042194092827,0.03375527426160337,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-2_sample-0,0.44,,0.48,,80.9895471946713,1185,207,844,45,89,0.17468354430379746,0.7122362869198312,0.0379746835443038,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-2_sample-1,0.44,,0.48,,80.8114892191962,1185,200,850,46,89,0.16877637130801687,0.7172995780590717,0.038818565400843885,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-2_sample-2,0.44,,0.47,,80.70789121930567,1185,204,846,43,92,0.17215189873417722,0.7139240506329114,0.036286919831223625,0.07763713080168777
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-2_sample-3,0.45,,0.48,,81.15553286938105,1185,216,836,45,88,0.18227848101265823,0.7054852320675106,0.0379746835443038,0.07426160337552742
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-2_sample-4,0.44,,0.47,,80.76775757362651,1185,198,851,47,89,0.1670886075949367,0.7181434599156118,0.039662447257383965,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-3_sample-0,0.45,,0.49,,80.99434391290832,1185,226,825,43,91,0.19071729957805908,0.6962025316455697,0.036286919831223625,0.07679324894514768
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-3_sample-1,0.44,,0.48,,81.06030342941162,1185,220,833,43,89,0.18565400843881857,0.7029535864978903,0.036286919831223625,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-3_sample-2,0.45,,0.49,,81.08019865106773,1185,232,822,42,89,0.19578059071729959,0.6936708860759494,0.035443037974683546,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-3_sample-3,0.44,,0.48,,80.85707205569867,1185,208,844,44,89,0.17552742616033756,0.7122362869198312,0.03713080168776371,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-3_sample-4,0.45,,0.48,,81.13967694576877,1185,227,822,48,88,0.19156118143459916,0.6936708860759494,0.04050632911392405,0.07426160337552742
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-4_sample-0,0.44,,0.47,,80.77922482784447,1185,206,843,48,88,0.17383966244725738,0.7113924050632912,0.04050632911392405,0.07426160337552742
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-4_sample-1,0.44,,0.48,,80.64234536869601,1185,204,842,50,89,0.17215189873417722,0.7105485232067511,0.04219409282700422,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-4_sample-2,0.45,,0.48,,80.79258293635569,1185,210,837,49,89,0.17721518987341772,0.7063291139240506,0.04135021097046414,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-4_sample-3,0.44,,0.48,,80.71042557613507,1185,197,851,49,88,0.16624472573839663,0.7181434599156118,0.04135021097046414,0.07426160337552742
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-4_sample-4,0.44,,0.47,,80.57305063443354,1185,203,841,52,89,0.17130801687763714,0.7097046413502109,0.04388185654008439,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-5_sample-0,0.44,,0.48,,81.23113918753538,1185,226,832,38,89,0.19071729957805908,0.7021097046413503,0.032067510548523206,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-5_sample-1,0.44,,0.48,,81.06815997862897,1185,220,838,34,93,0.18565400843881857,0.7071729957805907,0.02869198312236287,0.07848101265822785
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-5_sample-2,0.45,,0.48,,81.25969080071357,1185,230,829,36,90,0.1940928270042194,0.69957805907173,0.030379746835443037,0.0759493670886076
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-5_sample-3,0.45,,0.49,,81.37356325399871,1185,238,824,34,89,0.2008438818565401,0.6953586497890295,0.02869198312236287,0.0751054852320675
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe,seed-5_sample-4,0.44,,0.48,,81.09334565059874,1185,221,835,39,90,0.18649789029535865,0.7046413502109705,0.03291139240506329,0.0759493670886076
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-1_sample-0,0.44,,0.48,,80.43136733640075,1384,253,965,67,99,0.18280346820809248,0.6972543352601156,0.04841040462427745,0.07153179190751445
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-1_sample-1,0.44,,0.48,,80.29503229628021,1384,228,996,66,94,0.16473988439306358,0.7196531791907514,0.0476878612716763,0.06791907514450866
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-1_sample-2,0.44,,0.47,,80.92238450410373,1384,276,949,67,92,0.1994219653179191,0.6856936416184971,0.04841040462427745,0.06647398843930635
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-1_sample-3,0.44,,0.48,,80.45203165141298,1384,245,977,65,97,0.17702312138728324,0.7059248554913294,0.04696531791907514,0.07008670520231214
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-1_sample-4,0.44,,0.48,,80.54239755341398,1384,228,996,66,94,0.16473988439306358,0.7196531791907514,0.0476878612716763,0.06791907514450866
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-2_sample-0,0.43,,0.47,,80.91920256654085,1384,288,943,61,92,0.20809248554913296,0.6813583815028902,0.04407514450867052,0.06647398843930635
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-2_sample-1,0.44,,0.47,,80.27774340640097,1384,225,992,67,100,0.16257225433526012,0.7167630057803468,0.04841040462427745,0.07225433526011561
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-2_sample-2,0.45,,0.49,,80.27553725346986,1384,247,971,70,96,0.17846820809248554,0.7015895953757225,0.05057803468208093,0.06936416184971098
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-2_sample-3,0.44,,0.48,,80.12876278109339,1384,228,992,65,99,0.16473988439306358,0.7167630057803468,0.04696531791907514,0.07153179190751445
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-2_sample-4,0.45,,0.48,,81.08092114528853,1384,289,942,63,90,0.20881502890173412,0.680635838150289,0.04552023121387283,0.06502890173410404
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-3_sample-0,0.44,,0.47,,80.31600068214144,1384,233,986,68,97,0.16835260115606937,0.7124277456647399,0.049132947976878616,0.07008670520231214
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-3_sample-1,0.44,,0.47,,80.18094924263283,1384,224,994,70,96,0.16184971098265896,0.7182080924855492,0.05057803468208093,0.06936416184971098
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-3_sample-2,0.44,,0.48,,80.1896736979102,1384,241,973,73,97,0.17413294797687862,0.7030346820809249,0.052745664739884394,0.07008670520231214
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-3_sample-3,0.44,,0.47,,80.32894651667384,1384,251,964,71,98,0.1813583815028902,0.6965317919075145,0.05130057803468208,0.0708092485549133
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-3_sample-4,0.43,,0.47,,80.12885117561859,1384,223,993,73,95,0.1611271676300578,0.7174855491329479,0.052745664739884394,0.06864161849710983
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-4_sample-0,0.43,,0.47,,80.45756125666233,1384,241,975,71,97,0.17413294797687862,0.7044797687861272,0.05130057803468208,0.07008670520231214
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-4_sample-1,0.45,,0.48,,80.26487093895176,1384,235,980,71,98,0.16979768786127167,0.708092485549133,0.05130057803468208,0.0708092485549133
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-4_sample-2,0.44,,0.47,,80.4572265973629,1384,239,983,67,95,0.1726878612716763,0.7102601156069365,0.04841040462427745,0.06864161849710983
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-4_sample-3,0.44,,0.47,,80.17314676231774,1384,230,982,72,100,0.16618497109826588,0.7095375722543352,0.05202312138728324,0.07225433526011561
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-4_sample-4,0.43,,0.46,,80.66099832110326,1384,244,976,68,96,0.17630057803468208,0.7052023121387283,0.049132947976878616,0.06936416184971098
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-5_sample-0,0.42,,0.46,,79.76267577092145,1384,196,1017,76,95,0.1416184971098266,0.7348265895953757,0.05491329479768786,0.06864161849710983
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-5_sample-1,0.43,,0.47,,80.38900755829334,1384,223,1001,61,99,0.1611271676300578,0.7232658959537572,0.04407514450867052,0.07153179190751445
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-5_sample-2,0.43,,0.46,,80.71904345764626,1384,266,959,65,94,0.19219653179190752,0.6929190751445087,0.04696531791907514,0.06791907514450866
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-5_sample-3,0.42,,0.45,,80.34091687493219,1384,230,993,63,98,0.16618497109826588,0.7174855491329479,0.04552023121387283,0.0708092485549133
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_kh7a_md3_khb_kh8_wwe_art,seed-5_sample-4,0.43,,0.46,,80.79291465517072,1384,274,952,67,91,0.19797687861271676,0.6878612716763006,0.04841040462427745,0.0657514450867052
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_md1,seed-1_sample-0,0.45,,0.48,,81.99636215802498,929,218,608,53,50,0.23466092572658773,0.6544671689989235,0.05705059203444564,0.05382131324004306
rrm1_rrm2_rrm3_kh1_kh2_kh3_kh4_kh5_kh6_md1,seed-1_sample-1,0.44,,0.47,,81.78711274128344,929,215,606,59,49,0.23143164693218515,0.6523143164693218,0.06350914962325081,0.0527448869752422
