target,trajectory,length,seq_idx,guess,model,pLDDT,pTM,i_pTM,pAE,i_pAE
md1_block_af3,md1_block_af3_l100_s435017,100,2,1,2,0.867,0.902,0.774,0.272,0.31
md1_block_af3,md1_block_af3_l100_s435017,100,3,1,1,0.892,0.914,0.856,0.21,0.235
md1_block_af3,md1_block_af3_l100_s435017,100,3,1,2,0.885,0.919,0.855,0.213,0.239
md1_block_af3,md1_block_af3_l100_s435017,100,4,1,1,0.879,0.911,0.839,0.228,0.256
md1_block_af3,md1_block_af3_l100_s435017,100,4,1,2,0.857,0.891,0.717,0.307,0.353
md1_block_af3,md1_block_af3_l101_s822108,101,0,1,1,0.851,0.845,0.531,0.449,0.53
md1_block_af3,md1_block_af3_l101_s822108,101,0,1,2,0.888,0.775,0.164,0.709,0.856
md1_block_af3,md1_block_af3_l101_s822108,101,1,1,1,0.845,0.797,0.297,0.613,0.733
md1_block_af3,md1_block_af3_l101_s822108,101,1,1,2,0.87,0.782,0.206,0.664,0.798
md1_block_af3,md1_block_af3_l101_s822108,101,2,1,1,0.846,0.778,0.218,0.689,0.826
md1_block_af3,md1_block_af3_l101_s822108,101,2,1,2,0.873,0.776,0.168,0.705,0.85
md1_block_af3,md1_block_af3_l101_s822108,101,3,1,1,0.811,0.805,0.334,0.588,0.698
md1_block_af3,md1_block_af3_l101_s822108,101,3,1,2,0.841,0.78,0.192,0.684,0.819
md1_block_af3,md1_block_af3_l101_s822108,101,4,1,1,0.84,0.809,0.35,0.573,0.683
md1_block_af3,md1_block_af3_l101_s822108,101,4,1,2,0.868,0.781,0.199,0.675,0.811
md1_block_af3,md1_block_af3_l103_s579177,103,0,1,1,0.893,0.918,0.877,0.203,0.223
md1_block_af3,md1_block_af3_l103_s579177,103,0,1,2,0.9,0.929,0.89,0.185,0.202
md1_block_af3,md1_block_af3_l103_s579177,103,1,1,1,0.913,0.922,0.891,0.183,0.201
md1_block_af3,md1_block_af3_l103_s579177,103,1,1,2,0.914,0.931,0.895,0.176,0.193
md1_block_af3,md1_block_af3_l103_s579177,103,2,1,1,0.887,0.92,0.881,0.201,0.219
md1_block_af3,md1_block_af3_l103_s579177,103,2,1,2,0.89,0.927,0.882,0.197,0.216
md1_block_af3,md1_block_af3_l103_s579177,103,3,1,1,0.894,0.916,0.872,0.207,0.228
md1_block_af3,md1_block_af3_l103_s579177,103,3,1,2,0.901,0.927,0.884,0.19,0.208
md1_block_af3,md1_block_af3_l103_s579177,103,4,1,1,0.913,0.922,0.891,0.182,0.2
md1_block_af3,md1_block_af3_l103_s579177,103,4,1,2,0.913,0.931,0.896,0.176,0.193
md1_block_af3,md1_block_af3_l106_s329171,106,0,1,1,0.841,0.888,0.738,0.316,0.361
md1_block_af3,md1_block_af3_l106_s329171,106,0,1,2,0.839,0.889,0.719,0.317,0.363
md1_block_af3,md1_block_af3_l106_s329171,106,1,1,1,0.867,0.908,0.834,0.241,0.27
md1_block_af3,md1_block_af3_l106_s329171,106,1,1,2,0.864,0.902,0.78,0.269,0.306
md1_block_af3,md1_block_af3_l106_s329171,106,2,1,1,0.858,0.895,0.772,0.286,0.327
md1_block_af3,md1_block_af3_l106_s329171,106,2,1,2,0.856,0.895,0.747,0.29,0.332
md1_block_af3,md1_block_af3_l106_s329171,106,3,1,1,0.864,0.896,0.776,0.28,0.32
md1_block_af3,md1_block_af3_l106_s329171,106,3,1,2,0.87,0.9,0.767,0.273,0.313
md1_block_af3,md1_block_af3_l106_s329171,106,4,1,1,0.857,0.908,0.832,0.248,0.277
md1_block_af3,md1_block_af3_l106_s329171,106,4,1,2,0.852,0.902,0.774,0.276,0.314
md1_block_af3,md1_block_af3_l106_s391239,106,0,1,1,0.814,0.87,0.632,0.4,0.463
md1_block_af3,md1_block_af3_l106_s391239,106,0,1,2,0.835,0.871,0.611,0.385,0.448
md1_block_af3,md1_block_af3_l106_s391239,106,1,1,1,0.787,0.856,0.562,0.454,0.53
md1_block_af3,md1_block_af3_l106_s391239,106,1,1,2,0.804,0.847,0.491,0.461,0.54
md1_block_af3,md1_block_af3_l106_s391239,106,2,1,1,0.811,0.874,0.651,0.391,0.451
md1_block_af3,md1_block_af3_l106_s391239,106,2,1,2,0.825,0.87,0.603,0.393,0.456
md1_block_af3,md1_block_af3_l106_s391239,106,3,1,1,0.832,0.864,0.601,0.418,0.489
md1_block_af3,md1_block_af3_l106_s391239,106,3,1,2,0.851,0.867,0.588,0.393,0.461
md1_block_af3,md1_block_af3_l106_s391239,106,4,1,1,0.771,0.863,0.595,0.439,0.507
md1_block_af3,md1_block_af3_l106_s391239,106,4,1,2,0.823,0.872,0.616,0.387,0.449
md1_block_af3,md1_block_af3_l106_s979479,106,0,1,1,0.865,0.779,0.206,0.687,0.833
md1_block_af3,md1_block_af3_l106_s979479,106,0,1,2,0.887,0.773,0.15,0.721,0.878
md1_block_af3,md1_block_af3_l106_s979479,106,1,1,1,0.867,0.772,0.176,0.715,0.868
md1_block_af3,md1_block_af3_l106_s979479,106,1,1,2,0.882,0.772,0.136,0.732,0.893
md1_block_af3,md1_block_af3_l106_s979479,106,2,1,1,0.872,0.77,0.169,0.717,0.871
md1_block_af3,md1_block_af3_l106_s979479,106,2,1,2,0.874,0.772,0.135,0.736,0.895
md1_block_af3,md1_block_af3_l106_s979479,106,3,1,1,0.87,0.775,0.185,0.706,0.858
md1_block_af3,md1_block_af3_l106_s979479,106,3,1,2,0.886,0.772,0.137,0.73,0.89
md1_block_af3,md1_block_af3_l106_s979479,106,4,1,1,0.862,0.773,0.179,0.711,0.863
md1_block_af3,md1_block_af3_l106_s979479,106,4,1,2,0.873,0.772,0.14,0.732,0.89
md1_block_af3,md1_block_af3_l107_s119365,107,0,1,1,0.895,0.874,0.681,0.332,0.396
md1_block_af3,md1_block_af3_l107_s119365,107,0,1,2,0.93,0.776,0.191,0.665,0.818
md1_block_af3,md1_block_af3_l107_s119365,107,1,1,1,0.9,0.853,0.581,0.39,0.47
md1_block_af3,md1_block_af3_l107_s119365,107,1,1,2,0.944,0.774,0.185,0.67,0.826
md1_block_af3,md1_block_af3_l107_s119365,107,2,1,1,0.892,0.805,0.36,0.546,0.667
md1_block_af3,md1_block_af3_l107_s119365,107,2,1,2,0.93,0.774,0.178,0.679,0.836
md1_block_af3,md1_block_af3_l107_s119365,107,3,1,1,0.899,0.891,0.757,0.277,0.327
md1_block_af3,md1_block_af3_l107_s119365,107,3,1,2,0.928,0.778,0.202,0.654,0.804
md1_block_af3,md1_block_af3_l107_s119365,107,4,1,1,0.878,0.856,0.598,0.39,0.468
md1_block_af3,md1_block_af3_l107_s119365,107,4,1,2,0.927,0.777,0.199,0.656,0.806
md1_block_af3,md1_block_af3_l107_s377822,107,0,1,1,0.89,0.845,0.519,0.45,0.545
md1_block_af3,md1_block_af3_l107_s377822,107,0,1,2,0.907,0.91,0.799,0.25,0.294
md1_block_af3,md1_block_af3_l107_s377822,107,1,1,1,0.892,0.835,0.476,0.477,0.579
md1_block_af3,md1_block_af3_l107_s377822,107,1,1,2,0.909,0.888,0.697,0.307,0.367
md1_block_af3,md1_block_af3_l107_s377822,107,2,1,1,0.889,0.834,0.47,0.479,0.582
md1_block_af3,md1_block_af3_l107_s377822,107,2,1,2,0.907,0.888,0.697,0.307,0.367
md1_block_af3,md1_block_af3_l107_s377822,107,3,1,1,0.888,0.84,0.493,0.467,0.566
md1_block_af3,md1_block_af3_l107_s377822,107,3,1,2,0.903,0.905,0.774,0.266,0.314
md1_block_af3,md1_block_af3_l107_s377822,107,4,1,1,0.888,0.844,0.516,0.454,0.551
md1_block_af3,md1_block_af3_l107_s377822,107,4,1,2,0.908,0.907,0.783,0.259,0.305
md1_block_af3,md1_block_af3_l108_s442364,108,0,1,1,0.856,0.861,0.599,0.402,0.478
md1_block_af3,md1_block_af3_l108_s442364,108,0,1,2,0.873,0.822,0.394,0.502,0.605
md1_block_af3,md1_block_af3_l108_s442364,108,1,1,1,0.843,0.847,0.526,0.457,0.546
md1_block_af3,md1_block_af3_l108_s442364,108,1,1,2,0.869,0.824,0.401,0.497,0.599
md1_block_af3,md1_block_af3_l108_s442364,108,2,1,1,0.866,0.868,0.627,0.386,0.458
md1_block_af3,md1_block_af3_l108_s442364,108,2,1,2,0.887,0.835,0.453,0.458,0.552
md1_block_af3,md1_block_af3_l108_s442364,108,3,1,1,0.849,0.839,0.49,0.483,0.577
md1_block_af3,md1_block_af3_l108_s442364,108,3,1,2,0.879,0.817,0.369,0.522,0.63
md1_block_af3,md1_block_af3_l108_s442364,108,4,1,1,0.874,0.865,0.62,0.385,0.458
md1_block_af3,md1_block_af3_l108_s442364,108,4,1,2,0.894,0.848,0.519,0.411,0.494
md1_block_af3,md1_block_af3_l109_s223790,109,0,1,1,0.839,0.772,0.227,0.68,0.825
md1_block_af3,md1_block_af3_l109_s223790,109,0,1,2,0.845,0.769,0.171,0.708,0.861
md1_block_af3,md1_block_af3_l109_s223790,109,1,1,1,0.856,0.763,0.194,0.702,0.856
md1_block_af3,md1_block_af3_l109_s223790,109,1,1,2,0.876,0.766,0.159,0.714,0.874
md1_block_af3,md1_block_af3_l109_s223790,109,2,1,1,0.828,0.763,0.193,0.706,0.857
md1_block_af3,md1_block_af3_l109_s223790,109,2,1,2,0.842,0.765,0.149,0.731,0.889
md1_block_af3,md1_block_af3_l109_s223790,109,3,1,1,0.862,0.768,0.207,0.687,0.838
md1_block_af3,md1_block_af3_l109_s223790,109,3,1,2,0.854,0.77,0.177,0.702,0.854
md1_block_af3,md1_block_af3_l109_s223790,109,4,1,1,0.833,0.765,0.204,0.699,0.849
md1_block_af3,md1_block_af3_l109_s223790,109,4,1,2,0.832,0.765,0.156,0.726,0.882
md1_block_af3,md1_block_af3_l109_s539754,109,0,1,1,0.866,0.909,0.828,0.256,0.289
md1_block_af3,md1_block_af3_l109_s539754,109,0,1,2,0.871,0.921,0.857,0.227,0.252
md1_block_af3,md1_block_af3_l109_s539754,109,1,1,1,0.852,0.889,0.734,0.315,0.365
md1_block_af3,md1_block_af3_l109_s539754,109,1,1,2,0.881,0.919,0.849,0.225,0.252
md1_block_af3,md1_block_af3_l109_s539754,109,2,1,1,0.878,0.911,0.837,0.242,0.274
md1_block_af3,md1_block_af3_l109_s539754,109,2,1,2,0.89,0.923,0.867,0.213,0.238
md1_block_af3,md1_block_af3_l109_s539754,109,3,1,1,0.876,0.913,0.847,0.238,0.267
md1_block_af3,md1_block_af3_l109_s539754,109,3,1,2,0.884,0.923,0.868,0.216,0.24
md1_block_af3,md1_block_af3_l109_s539754,109,4,1,1,0.884,0.915,0.857,0.226,0.253
md1_block_af3,md1_block_af3_l109_s539754,109,4,1,2,0.889,0.924,0.87,0.211,0.235
md1_block_af3,md1_block_af3_l110_s952455,110,0,1,1,0.838,0.846,0.554,0.421,0.498
md1_block_af3,md1_block_af3_l110_s952455,110,0,1,2,0.882,0.784,0.212,0.648,0.79
md1_block_af3,md1_block_af3_l110_s952455,110,1,1,1,0.824,0.845,0.543,0.418,0.491
md1_block_af3,md1_block_af3_l110_s952455,110,1,1,2,0.867,0.784,0.209,0.654,0.794
md1_block_af3,md1_block_af3_l110_s952455,110,2,1,1,0.812,0.847,0.563,0.431,0.505
md1_block_af3,md1_block_af3_l110_s952455,110,2,1,2,0.845,0.782,0.202,0.666,0.806
md1_block_af3,md1_block_af3_l110_s952455,110,3,1,1,0.83,0.861,0.622,0.379,0.443
md1_block_af3,md1_block_af3_l110_s952455,110,3,1,2,0.87,0.789,0.239,0.621,0.754
md1_block_af3,md1_block_af3_l110_s952455,110,4,1,1,0.829,0.861,0.614,0.379,0.443
md1_block_af3,md1_block_af3_l110_s952455,110,4,1,2,0.856,0.795,0.259,0.604,0.729
md1_block_af3,md1_block_af3_l111_s379109,111,0,1,1,0.918,0.849,0.548,0.403,0.491
md1_block_af3,md1_block_af3_l111_s379109,111,0,1,2,0.929,0.882,0.665,0.306,0.368
md1_block_af3,md1_block_af3_l111_s379109,111,1,1,1,0.907,0.872,0.648,0.348,0.419
md1_block_af3,md1_block_af3_l111_s379109,111,1,1,2,0.917,0.882,0.662,0.319,0.383
md1_block_af3,md1_block_af3_l111_s379109,111,2,1,1,0.915,0.854,0.567,0.391,0.475
md1_block_af3,md1_block_af3_l111_s379109,111,2,1,2,0.928,0.861,0.568,0.366,0.444
md1_block_af3,md1_block_af3_l111_s379109,111,3,1,1,0.909,0.86,0.594,0.381,0.461
md1_block_af3,md1_block_af3_l111_s379109,111,3,1,2,0.922,0.898,0.742,0.268,0.319
md1_block_af3,md1_block_af3_l111_s379109,111,4,1,1,0.913,0.854,0.566,0.394,0.479
md1_block_af3,md1_block_af3_l111_s379109,111,4,1,2,0.923,0.888,0.697,0.291,0.349
md1_block_af3,md1_block_af3_l113_s311475,113,0,1,1,0.858,0.915,0.854,0.236,0.261
md1_block_af3,md1_block_af3_l113_s311475,113,0,1,2,0.859,0.894,0.732,0.327,0.382
md1_block_af3,md1_block_af3_l113_s311475,113,1,1,1,0.9,0.919,0.872,0.206,0.232
md1_block_af3,md1_block_af3_l113_s311475,113,1,1,2,0.9,0.919,0.843,0.227,0.261
md1_block_af3,md1_block_af3_l113_s311475,113,2,1,1,0.893,0.921,0.879,0.205,0.228
md1_block_af3,md1_block_af3_l113_s311475,113,2,1,2,0.895,0.925,0.869,0.207,0.233
md1_block_af3,md1_block_af3_l113_s311475,113,3,1,1,0.858,0.917,0.862,0.233,0.256
md1_block_af3,md1_block_af3_l113_s311475,113,3,1,2,0.871,0.863,0.59,0.4,0.479
md1_block_af3,md1_block_af3_l113_s311475,113,4,1,1,0.886,0.919,0.87,0.213,0.238
md1_block_af3,md1_block_af3_l113_s311475,113,4,1,2,0.885,0.915,0.825,0.249,0.286
md1_block_af3,md1_block_af3_l113_s247832,113,0,1,1,0.813,0.772,0.214,0.687,0.833
md1_block_af3,md1_block_af3_l113_s247832,113,0,1,2,0.822,0.78,0.202,0.67,0.812
md1_block_af3,md1_block_af3_l113_s247832,113,1,1,1,0.837,0.849,0.564,0.449,0.535
md1_block_af3,md1_block_af3_l113_s247832,113,1,1,2,0.842,0.859,0.576,0.417,0.494
md1_block_af3,md1_block_af3_l113_s247832,113,2,1,1,0.836,0.828,0.469,0.508,0.61
md1_block_af3,md1_block_af3_l113_s247832,113,2,1,2,0.862,0.889,0.718,0.335,0.391
md1_block_af3,md1_block_af3_l113_s247832,113,3,1,1,0.805,0.849,0.561,0.458,0.541
md1_block_af3,md1_block_af3_l113_s247832,113,3,1,2,0.827,0.877,0.654,0.371,0.433
md1_block_af3,md1_block_af3_l113_s247832,113,4,1,1,0.841,0.86,0.616,0.416,0.492
md1_block_af3,md1_block_af3_l113_s247832,113,4,1,2,0.852,0.876,0.651,0.374,0.439
md1_block_af3,md1_block_af3_l114_s155404,114,0,1,1,0.852,0.906,0.802,0.282,0.32
md1_block_af3,md1_block_af3_l114_s155404,114,0,1,2,0.862,0.907,0.784,0.282,0.325
md1_block_af3,md1_block_af3_l114_s155404,114,1,1,1,0.855,0.913,0.833,0.259,0.291
md1_block_af3,md1_block_af3_l114_s155404,114,1,1,2,0.88,0.925,0.865,0.22,0.247
md1_block_af3,md1_block_af3_l114_s155404,114,2,1,1,0.853,0.9,0.777,0.302,0.347
md1_block_af3,md1_block_af3_l114_s155404,114,2,1,2,0.875,0.914,0.812,0.258,0.296
md1_block_af3,md1_block_af3_l114_s155404,114,3,1,1,0.863,0.901,0.783,0.29,0.333
md1_block_af3,md1_block_af3_l114_s155404,114,3,1,2,0.887,0.917,0.83,0.242,0.277
md1_block_af3,md1_block_af3_l114_s155404,114,4,1,1,0.855,0.918,0.852,0.245,0.271
md1_block_af3,md1_block_af3_l114_s155404,114,4,1,2,0.869,0.924,0.861,0.231,0.257
md1_block_af3,md1_block_af3_l115_s504271,115,0,1,1,0.918,0.763,0.191,0.669,0.832
md1_block_af3,md1_block_af3_l115_s504271,115,0,1,2,0.937,0.763,0.149,0.699,0.873
md1_block_af3,md1_block_af3_l115_s504271,115,1,1,1,0.899,0.765,0.197,0.669,0.831
md1_block_af3,md1_block_af3_l115_s504271,115,1,1,2,0.928,0.766,0.158,0.687,0.857
md1_block_af3,md1_block_af3_l115_s504271,115,2,1,1,0.891,0.766,0.202,0.666,0.824
md1_block_af3,md1_block_af3_l115_s504271,115,2,1,2,0.885,0.766,0.162,0.693,0.858
md1_block_af3,md1_block_af3_l115_s504271,115,3,1,1,0.922,0.763,0.19,0.675,0.841
md1_block_af3,md1_block_af3_l115_s504271,115,3,1,2,0.94,0.764,0.151,0.698,0.872
md1_block_af3,md1_block_af3_l115_s504271,115,4,1,1,0.919,0.769,0.215,0.653,0.811
md1_block_af3,md1_block_af3_l115_s504271,115,4,1,2,0.935,0.766,0.166,0.684,0.853
md1_block_af3,md1_block_af3_l119_s184098,119,0,1,1,0.882,0.866,0.657,0.328,0.393
md1_block_af3,md1_block_af3_l119_s184098,119,0,1,2,0.902,0.837,0.511,0.409,0.501
md1_block_af3,md1_block_af3_l119_s184098,119,1,1,1,0.868,0.862,0.648,0.342,0.409
md1_block_af3,md1_block_af3_l119_s184098,119,1,1,2,0.886,0.815,0.4,0.47,0.577
md1_block_af3,md1_block_af3_l119_s184098,119,2,1,1,0.878,0.853,0.598,0.376,0.453
md1_block_af3,md1_block_af3_l119_s184098,119,2,1,2,0.902,0.798,0.333,0.521,0.643
md1_block_af3,md1_block_af3_l119_s184098,119,3,1,1,0.866,0.867,0.665,0.334,0.397
md1_block_af3,md1_block_af3_l119_s184098,119,3,1,2,0.878,0.854,0.583,0.383,0.462
md1_block_af3,md1_block_af3_l119_s184098,119,4,1,1,0.898,0.842,0.557,0.393,0.481
md1_block_af3,md1_block_af3_l119_s184098,119,4,1,2,0.936,0.772,0.224,0.613,0.767
md1_block_af3,md1_block_af3_l119_s949320,119,0,1,1,0.897,0.765,0.231,0.646,0.804
md1_block_af3,md1_block_af3_l119_s949320,119,0,1,2,0.913,0.759,0.168,0.682,0.852
md1_block_af3,md1_block_af3_l119_s949320,119,1,1,1,0.864,0.763,0.229,0.658,0.813
md1_block_af3,md1_block_af3_l119_s949320,119,1,1,2,0.876,0.766,0.201,0.656,0.811
md1_block_af3,md1_block_af3_l119_s949320,119,2,1,1,0.896,0.893,0.777,0.281,0.333
md1_block_af3,md1_block_af3_l119_s949320,119,2,1,2,0.891,0.894,0.767,0.274,0.322
md1_block_af3,md1_block_af3_l119_s949320,119,3,1,1,0.915,0.76,0.221,0.66,0.826
md1_block_af3,md1_block_af3_l119_s949320,119,3,1,2,0.921,0.764,0.189,0.653,0.817
md1_block_af3,md1_block_af3_l119_s949320,119,4,1,1,0.898,0.762,0.217,0.659,0.821
md1_block_af3,md1_block_af3_l119_s949320,119,4,1,2,0.904,0.768,0.206,0.641,0.799
md1_block_af3,md1_block_af3_l119_s414762,119,0,1,1,0.874,0.867,0.659,0.362,0.434
md1_block_af3,md1_block_af3_l119_s414762,119,0,1,2,0.88,0.765,0.176,0.682,0.847
md1_block_af3,md1_block_af3_l119_s414762,119,1,1,1,0.872,0.778,0.272,0.614,0.759
md1_block_af3,md1_block_af3_l119_s414762,119,1,1,2,0.881,0.762,0.161,0.696,0.865
md1_block_af3,md1_block_af3_l119_s414762,119,2,1,1,0.884,0.852,0.591,0.412,0.5
md1_block_af3,md1_block_af3_l119_s414762,119,2,1,2,0.882,0.761,0.16,0.699,0.869
md1_block_af3,md1_block_af3_l119_s414762,119,3,1,1,0.873,0.778,0.268,0.619,0.765
md1_block_af3,md1_block_af3_l119_s414762,119,3,1,2,0.884,0.763,0.167,0.69,0.856
md1_block_af3,md1_block_af3_l119_s414762,119,4,1,1,0.888,0.866,0.653,0.373,0.452
md1_block_af3,md1_block_af3_l119_s414762,119,4,1,2,0.887,0.764,0.17,0.686,0.853
md1_block_af3,md1_block_af3_l120_s175363,120,0,1,1,0.901,0.907,0.833,0.232,0.268
md1_block_af3,md1_block_af3_l120_s175363,120,0,1,2,0.92,0.764,0.172,0.674,0.841
md1_block_af3,md1_block_af3_l120_s175363,120,1,1,1,0.899,0.911,0.848,0.221,0.252
md1_block_af3,md1_block_af3_l120_s175363,120,1,1,2,0.893,0.901,0.776,0.269,0.315
md1_block_af3,md1_block_af3_l120_s175363,120,2,1,1,0.896,0.907,0.836,0.233,0.268
md1_block_af3,md1_block_af3_l120_s175363,120,2,1,2,0.917,0.763,0.169,0.68,0.848
md1_block_af3,md1_block_af3_l120_s175363,120,3,1,1,0.881,0.892,0.77,0.296,0.347
md1_block_af3,md1_block_af3_l120_s175363,120,3,1,2,0.904,0.762,0.16,0.694,0.862
md1_block_af3,md1_block_af3_l120_s175363,120,4,1,1,0.882,0.894,0.777,0.282,0.33
md1_block_af3,md1_block_af3_l120_s175363,120,4,1,2,0.908,0.767,0.186,0.66,0.821
md1_block_af3,md1_block_af3_l121_s972991,121,0,1,1,0.851,0.771,0.259,0.611,0.749
md1_block_af3,md1_block_af3_l121_s972991,121,0,1,2,0.881,0.767,0.205,0.63,0.776
md1_block_af3,md1_block_af3_l121_s972991,121,1,1,1,0.881,0.766,0.24,0.623,0.767
md1_block_af3,md1_block_af3_l121_s972991,121,1,1,2,0.906,0.766,0.208,0.625,0.774
md1_block_af3,md1_block_af3_l121_s972991,121,2,1,1,0.864,0.774,0.277,0.594,0.728
md1_block_af3,md1_block_af3_l121_s972991,121,2,1,2,0.889,0.772,0.237,0.606,0.747
md1_block_af3,md1_block_af3_l121_s972991,121,3,1,1,0.857,0.786,0.332,0.562,0.686
md1_block_af3,md1_block_af3_l121_s972991,121,3,1,2,0.89,0.773,0.235,0.598,0.737
md1_block_af3,md1_block_af3_l121_s972991,121,4,1,1,0.872,0.766,0.245,0.624,0.767
md1_block_af3,md1_block_af3_l121_s972991,121,4,1,2,0.898,0.767,0.206,0.625,0.773
md1_block_af3,md1_block_af3_l125_s571565,125,0,1,1,0.833,0.768,0.256,0.627,0.771
md1_block_af3,md1_block_af3_l125_s571565,125,0,1,2,0.854,0.756,0.153,0.705,0.876
md1_block_af3,md1_block_af3_l125_s571565,125,1,1,1,0.82,0.772,0.27,0.618,0.757
md1_block_af3,md1_block_af3_l125_s571565,125,1,1,2,0.837,0.758,0.168,0.694,0.858
md1_block_af3,md1_block_af3_l125_s571565,125,2,1,1,0.82,0.767,0.258,0.634,0.777
md1_block_af3,md1_block_af3_l125_s571565,125,2,1,2,0.835,0.756,0.155,0.706,0.874
md1_block_af3,md1_block_af3_l125_s571565,125,3,1,1,0.827,0.766,0.261,0.633,0.779
md1_block_af3,md1_block_af3_l125_s571565,125,3,1,2,0.843,0.755,0.155,0.708,0.878
md1_block_af3,md1_block_af3_l125_s571565,125,4,1,1,0.823,0.77,0.266,0.623,0.765
md1_block_af3,md1_block_af3_l125_s571565,125,4,1,2,0.843,0.757,0.16,0.701,0.87
md1_block_af3,md1_block_af3_l125_s964897,125,0,1,1,0.86,0.911,0.841,0.247,0.284
md1_block_af3,md1_block_af3_l125_s964897,125,0,1,2,0.876,0.914,0.844,0.223,0.256
md1_block_af3,md1_block_af3_l125_s964897,125,1,1,1,0.863,0.902,0.808,0.267,0.312
md1_block_af3,md1_block_af3_l125_s964897,125,1,1,2,0.905,0.916,0.848,0.207,0.241
md1_block_af3,md1_block_af3_l125_s964897,125,2,1,1,0.883,0.916,0.862,0.226,0.26
md1_block_af3,md1_block_af3_l125_s964897,125,2,1,2,0.902,0.915,0.847,0.212,0.247
md1_block_af3,md1_block_af3_l125_s964897,125,3,1,1,0.903,0.917,0.865,0.209,0.242
md1_block_af3,md1_block_af3_l125_s964897,125,3,1,2,0.91,0.919,0.862,0.198,0.23
md1_block_af3,md1_block_af3_l125_s964897,125,4,1,1,0.855,0.906,0.823,0.261,0.301
md1_block_af3,md1_block_af3_l125_s964897,125,4,1,2,0.878,0.906,0.81,0.241,0.281
md1_block_af3,md1_block_af3_l128_s523552,128,0,1,1,0.877,0.849,0.58,0.394,0.482
md1_block_af3,md1_block_af3_l128_s523552,128,0,1,2,0.891,0.853,0.573,0.376,0.461
md1_block_af3,md1_block_af3_l128_s523552,128,1,1,1,0.863,0.863,0.638,0.361,0.436
md1_block_af3,md1_block_af3_l128_s523552,128,1,1,2,0.869,0.867,0.632,0.344,0.414
md1_block_af3,md1_block_af3_l128_s523552,128,2,1,1,0.872,0.878,0.697,0.33,0.396
md1_block_af3,md1_block_af3_l128_s523552,128,2,1,2,0.88,0.88,0.69,0.32,0.386
md1_block_af3,md1_block_af3_l128_s523552,128,3,1,1,0.86,0.859,0.62,0.377,0.457
md1_block_af3,md1_block_af3_l128_s523552,128,3,1,2,0.876,0.872,0.655,0.338,0.408
md1_block_af3,md1_block_af3_l128_s523552,128,4,1,1,0.864,0.843,0.553,0.416,0.509
md1_block_af3,md1_block_af3_l128_s523552,128,4,1,2,0.879,0.856,0.585,0.371,0.453
md1_block_af3,md1_block_af3_l129_s690513,129,0,1,1,0.835,0.869,0.671,0.351,0.413
md1_block_af3,md1_block_af3_l129_s690513,129,0,1,2,0.83,0.871,0.67,0.34,0.397
md1_block_af3,md1_block_af3_l129_s690513,129,1,1,1,0.851,0.889,0.749,0.303,0.351
md1_block_af3,md1_block_af3_l129_s690513,129,1,1,2,0.848,0.873,0.677,0.334,0.392
md1_block_af3,md1_block_af3_l129_s690513,129,2,1,1,0.862,0.88,0.718,0.315,0.371
md1_block_af3,md1_block_af3_l129_s690513,129,2,1,2,0.855,0.838,0.541,0.405,0.487
md1_block_af3,md1_block_af3_l129_s690513,129,3,1,1,0.863,0.875,0.699,0.331,0.391
md1_block_af3,md1_block_af3_l129_s690513,129,3,1,2,0.864,0.834,0.538,0.409,0.494
md1_block_af3,md1_block_af3_l129_s690513,129,4,1,1,0.856,0.867,0.666,0.349,0.414
md1_block_af3,md1_block_af3_l129_s690513,129,4,1,2,0.859,0.841,0.554,0.397,0.478
